row_id,content,theme,sentiment_word,sentiment_anls
3205,为啥显示器下面那个贴纸很旧，来回撕过的痕迹，还有螺丝都被拧花了 底座的灯片几个都是碎的 还有一个断了 显示器上都是指纹，因为在公司 就是大概看了一下 没点亮 回家再看有没有其他问题，到货时间也是说好2号，结果3号才到。,贴纸;灯片;,很旧;碎;,-1;-1;
3206,无语了，得力大品牌，没这么抠吧，这信封纸也太薄了吧，都快透明了,NULL;NULL;,无语;太薄;,-1;-1;
3207,书可以,书;,可以;,1;
3208,只能给两颗星，因为资费良心，其余三颗星扣在号码激活。按照提供的流程，APP激活不成功 ，好像是实名制未通过; 无奈，问供应商客服，没人理; 跑周围营业厅，告知要去三级以上自营营业厅才能激活; 周日中午去激活，周二中午才提示激活成功，电信效率有待提高。,资费;NULL;NULL;效率;,良心;无奈;没人理;有待提高;,1;-1;-1;-1;
3209,看着不错，穿起来不是特别舒服。有点出汗的还是纯棉的合适点,看着;NULL;,不错;合适;,1;1;
3210,不知该说啥，发票给我放哪啦,,,
3211,质量很好，发货非常快，很满意,质量;发货;NULL;,很好;快;满意;,1;1;1;
3212,靠，才两周价格就跌了300，搞毛啊,,,
3213,不知道真假，味道挺冲，据说冲的是正品，就是留香时间不长,NULL;,正品;,1;
3214,有点小了，质量不错，值得购买,质量;NULL;,不错;值得购买;,1;1;
3215,到现在没收到东西呢。还显示已收货。,,,
3216,物流很差劲,物流;,差劲;,-1;
3217,好吃，特别是有优惠的时候挺划算的。,NULL;NULL;,好吃;划算;,1;1;
3218,快递很快，东西有些问题,快递;,很快;,1;
3219,味道挺浓，但是喝了三瓶了感觉有点问题，喝了脸上容易长痘痘。。。便宜货谨慎买,货;,谨慎买;,0;
3220,保湿效果很好，买后降价了！,保湿效果;,很好;,1;
3221,这个面荞麦含量很高，蛋白质含量也很高，想吃点健康的就买了，这次折扣也挺良心,麦含量;白质含量;NULL;,很高;很高;良心;,1;1;1;
3222,因为质量好，所以又给老婆买了一个！,质量;,好;,1;
3223,价格实惠，以后有合适的了多多买，,价格;NULL;,实惠;合适;,1;1;
3224,iPhone 8 p买的亏大了，jd你太坑了吧,NULL;NULL;,亏大;坑;,-1;-1;
3225,吃起来很一般啊,吃起来;,一般;,0;
3226,宝宝一直在喝着,,,
3227,"一星期没到货,中途我催了一次,催过了两天才跟我说货丢了,第一次晕倒这种事情,很不愉快,东西什么的一般般,",NULL;东西;,不愉快;一般般;,-1;0;
3228,没几天降价这么多，很不舒服,NULL;,不舒服;,-1;
3229,宝贝不错，赞一个。就是价格不稳定，浮动太大，不靠谱妈1蛋。,宝贝;NULL;价格;浮动;NULL;,不错;赞;不稳定;太大;不靠谱;,1;1;-1;-1;-1;
3230,东西很不错，感觉挺好的，用起来很喜欢，以后如果有需要再继续买,东西;NULL;用起来;,不错;挺好;喜欢;,1;1;1;
3231,没有零星可评就很烦，没有人为外部损害，没有进水过热，就是用着用着没有声音了转接器内部线路出问题，第一次买的用了2个月不到，第二次买的用了一个月，故意隔这么久才来评价，就是想看是个别质量有问题，还是根本卖的就是水货，官方直营店在你买的的时候说有问题可以找他，现在出问题了就只质保15天，从来没有这么坑的，希望后面买的人不要上当了,零星;质量;,很烦;有问题;,-1;-1;
3232,自营的差多了，不如店面买的好，还漏，纸质发票也没有给,NULL;,漏;,-1;
3233,确定这个是新货吗？为何可以这么脏！！！严重差评！！！京东自营的也差成这样，太让人失望了！,NULL;NULL;NULL;,脏;差评;失望;,-1;-1;-1;
3234,还没收到呢,,,
3235,这次买的帮宝适有问题，之前每个月都在京东自营店购买此商品也有记录，最后一次就是这一次购买的到现在还没有用完，只要小孩一用就屁股都是红点，闻着都有味道，和之前供应的品质质量有问题。请速检查原材料是不是出了问题？,NULL;质量;,有味道;有问题;,-1;-1;
3236,音响没毛病，包装完好就是你带条音频线都好...,包装;,完好;,1;
3237,毛巾有点薄，吸水性也不好,毛巾;吸水性;,有点薄;不好;,-1;-1;
3238,特意用过之后来评价，这个尿不湿太差劲，一打开就有一股塑料味，我家小孩用一次屁股红一次。只能丢掉不用了。,NULL;,差劲;,-1;
3239,京东客服给京东抹黑了 这个订单 跟客服聊了半天让改信息 结果还是没改回来 无语 <br/>京东货好 物流更是没得说 但线上客服真的是不怎样 服务还是第一位的,NULL;NULL;物流;客服;,抹黑;无语;没得说;不怎样;,-1;-1;1;-1;
3240,牙膏外壳破损那么严重，不知道是用的什么物流,外壳;NULL;,破损;严重;,-1;-1;
3241,有皮子味，不知道为什么，啊啊啊啊啊,,,
3242,那么可爱的杯子居然很多磨损,杯子;,可爱;,1;
3243,简直无语了，发的什么烂东西，没货就别买，脏的捡来的，节约不是这样的喔，瓶子凹凸不平掉漆的，最后，净含量320Ml，根本不够，像退货，又发给别人使用后的货。,NULL;东西;NULL;NULL;瓶子;NULL;,无语;烂;脏;节约;凹凸不平;不够;,-1;-1;-1;1;-1;-1;
3244,挺好的，就是呼和浩特派送的比北京慢，不能211,NULL;NULL;,挺好;慢;,1;-1;
3245,挂绳弄不上。,,,
3246,洗着不舒服，没什么泡泡,洗着;,不舒服;,-1;
3247,东西还不错，快递很快，值得购买。,东西;快递;NULL;,不错;很快;值得购买;,1;1;1;
3248,贴后药包上一些黑色油状物质，不知是什么。个别包装内胶布少，和药包不配，胶布容易粘皮肤，不易完整撕下。,,,
3249,还没用效果还不知道，外观不错，重量太重了。,外观;重量;,不错;太重;,1;-1;
3250,最讨厌京东，*改京东物流想试试，三次都是很失败。不忍了8*,京东;NULL;,讨厌;失败;,-1;-1;
3251,速度快，水壶很漂亮，烧水也快。很满意,速度;水壶;烧水;NULL;,快;漂亮;快;满意;,1;1;1;1;
3252,真的很难用，带不住那个铁丝，,NULL;,难用;,-1;
3253,给个中评吧，这东路也感觉不出好与坏的,NULL;NULL;,中评;坏;,0;-1;
3254,东西收到了，但是有一点直接影响了我的评价，工作日没在家，放代收点了，平时都不要钱，今天人家跟我要一块钱！我才想起快递打电话说由于双十一，他是临时雇佣来的，不是正规京东，代收点收费！这是什么逻辑？？？临时雇佣的难道我就买的不是京东的东西吗？？我就得为京东双十一忙这个理由买单？？我想问一句，你们忙跟我们消费者什么关系？为什么叫我们为你们买单？这不是钱不钱的问题，我需要一个解释！,京东;,不是正规;,-1;
3255,质量一般，不支持华为的9v2A快充，还有插头有点歪，还行一个头有划伤。,质量;NULL;NULL;,一般;还行;划伤;,0;1;-1;
3256,还可以   待日后评价,NULL;,还可以;,1;
3257,鼠标触摸屏没几天就坏掉了,,,
3258,包太假了,包;,太假;,-1;
3259,注意！！！这个是C16！   超频不稳 ！！   而且很多主板上跑只能到2133！！！,NULL;,不稳;,-1;
3260,各方面都很好，美中不足是只有一个锅胆。,各方面;NULL;,很好;美中不足;,1;0;
3261,次表非常好，谢谢京东。,NULL;,好;,1;
3262,真心话不管用,NULL;,不管用;,-1;
3263,好东西很专业用着很放心,NULL;NULL;用着;,好;专业;放心;,1;1;1;
3264,这个味很好饮，不错，赶上优惠活动。,味;NULL;,很好;不错;,1;1;
3265,读写速度快，经济和实惠,读写速度;NULL;NULL;,快;经济;实惠;,1;1;1;
3266,好好好行行行,NULL;,好;,1;
3267,毫无意义的东西，当个玩具玩玩罢了,,,
3268,经常买，味道不错，就是生产日期不大新鲜啊,味道;生产日期;,不错;不大新鲜;,1;-1;
3269,不如贝亲的好用,,,
3270,挺好吃的  下次继续,NULL;,挺好;,1;
3271,哎，有点贵，喝着有效果，便宜点就好了,NULL;NULL;,有点贵;便宜;,-1;1;
3272,还行吧，没什么活动也不便宜，话说这款奶粉价格波动也是挺大的，一百到两百这个区间跳来跳去的，很不稳定，而两瓶装的也是挺离谱的，搞不懂！,NULL;NULL;价格波动;NULL;NULL;,还行;不便宜;挺大;不稳定;离谱;,1;-1;1;-1;-1;
3273,没座没固定孔无法悬挂,,,
3274,客服联系两天了联系不到。差评啊。,NULL;,差评;,-1;
3275,开箱，未通电，看着还行，这种主要就是电机是否耐用，待日后追加评论，点名客服66，目前态度好。我为锅评。,看着;态度;,还行;好;,1;1;
3276,一般一般一般一般&hellip;&hellip;&hellip;&hellip;&hellip;,NULL;,一般;,0;
3277,买了两瓶，结果两个瓶子明显不一样，感觉一瓶可能不是正品。,NULL;,不是正品;,-1;
3278,用了两天，膜掉了醉了,,,
3279,做工一般，对不起自己的品牌。<br/>希望能改善做工,做工;,一般;,0;
3280,买了以后就便宜了，后来发现育婴店更便宜,NULL;NULL;,便宜;便宜;,1;1;
3281,实惠，速度快！,NULL;速度;,实惠;快;,1;1;
3282,昨晚用了三包，感觉没啥效果，中午接着再洗一遍，我想，总会比不用要干净吧！总会清水也洗了一遍了，所以，会继续用，以后其他牌子也试试,,,
3283,第二次买，本来是可以给多两星的，但是附带买的东西真垃.圾，现在就给差评了。,NULL;,差评;,-1;
3284,晚上收到的，灯光比较暗，第二天发现有氧化痕迹，结果说激活了不支持无理由退换，新的第二天就提醒电池电量低，带了两三天，没干啥，表盘就有明显划痕，感觉不是正品，最窝火的一次网购，专柜价3050，一分钱一分货，安卓手机拍照拍不了，明显氧化层和划痕，做工粗糙,灯光;电量;NULL;网购;做工;,较暗;低;不是正品;窝火;粗糙;,-1;-1;-1;-1;-1;
3285,吃了三天，反而胖了一斤。。。,,,
3286,鞋带一只长一只短,鞋带;,短;,-1;
3287,质量不错。。。。。。。。。,质量;,不错;,1;
3288,总体感觉都不好,总体;,不好;,-1;
3289,说实话.实际颜色和图片有很大区别，调音办法和插头部分做的有些粗糙感觉不像这个价格的做工,NULL;,粗糙;,-1;
3290,跟我的蓝牙音箱冲突，不能同时用,,,
3291,拷贝文件，文件只要是很小很多，比如安装好的软件，慢到每秒500-600k，将文件打包，再拷贝，速度在20m左右，不知道怎么回事，这个价格也就忍了，反正只是文件交换用而已,文件;NULL;,很小;慢;,1;-1;
3292,不错，每次都买这个牌子的，经济实惠,NULL;NULL;,不错;经济实惠;,1;1;
3293,看了一下小米这款耳机tian猫旗舰店可以七天换货，京东却不可以？？？？根本就挂不住    不知道怎么设计的    小米一生黑,,,
3294,一直在京东给宝宝买奶粉，实惠也放心，宝宝也爱喝，还有赠品，非常合适！,NULL;NULL;NULL;,实惠;放心;合适;,1;1;1;
3295,质量没有想象中好，之前因为一直在家，所以很少用到充电宝，最近出去了，充电宝充OPPO R9 Plus也就充两次多一点点，感觉之前的2000毫安还比较好用，第一次也因为质量问题换了一个新的，现在这是第二个，不知道是否正品，对这充电宝很失望,NULL;NULL;,好用;失望;,1;-1;
3296,外形挺好，比较精致，连接比较方便，给别人买的，放在车上偶尔用用，希望继续改进待机,外形;NULL;连接;,挺好;精致;方便;,1;1;1;
3297,着急用壶，才在京东拍，第二天一早收到，心情还挺好，终于可以救急了，没想到收到的只有壶没有线，没有线，没有线！跟客服联系后，告诉只能补发线，还要一两天才能发货，已经隔了4.5天了，查快递还遥遥无期哪，我也不确定这个壶什么时候能用上，更不知道好不好用。没空去办理退货，只能等，奉劝朋友们买的时候要注意啊！晕&hellip;&hellip;,心情;,挺好;,1;
3298,开心果不脆，感觉时间久了回潮了,心果;NULL;,不脆;久;,-1;0;
3299,两天将了两百块，怎么保价？？,,,
3300,二手货就是个渣，用多个手机试，不能用。有的手机显示充电中，实际不充电，废物一个，直接扔掉！,NULL;NULL;NULL;NULL;,二手货;渣;不能用;废物;,-1;-1;-1;-1;
3301,扣位太差，用点力就碎了,扣位;NULL;,太差;碎;,-1;-1;
3302,物少价贵,NULL;,贵;,-1;
3303,买回来就迫不及待的试了一下，结果太失望了，说好的不粘锅根本就假的。还有就是锅中间高，周围比较矮，油会往周围跑。说实话买这个锅就是为了给宝宝煎饼，煎鸡蛋用的。事实证明这个锅并没有想象中的那么好用,结果;NULL;锅;,失望;假;矮;,-1;-1;-1;
3304,常备药品,,,
3305,小东西还挺精致的，很好，不过就是快递公司不行，分片派送错地方了一个在东一个在西距离十几公里打电话问一下下态度非常不好，还不给送了，自己着急用开车跑去自己取的，圆通快递公司你们是不是觉着自己做大了可**了，看看你们那些没素质的员工，就那样没素质的人迟早你们企业完蛋,东西;NULL;快递公司;态度;,精致;很好;不行;不好;,1;1;-1;-1;
3306,刀片有些过于单薄,刀片;NULL;,过于;单薄;,-1;-1;
3307,物流很准时 味道甜辣很不错,味道;,不错;,1;
3308,10月19号买的八百九十九，现在七百九十九。足足贵了一百。在京东重来不给差评，这次破例了。,NULL;,贵;,-1;
3309,不错，快递给力，当天就到了，好评,NULL;快递;NULL;,不错;给力;好评;,1;1;1;
3310,刚收到还没用   不知道怎么样,,,
3311,用了一段时间感觉还是不错的，除了画面不知道为什么略微模糊。,NULL;NULL;,不错;模糊;,1;-1;
3312,还可以，爬坡能力稍弱，要是有促销，就不错了！！,NULL;NULL;NULL;,还可以;稍弱;不错;,1;-1;1;
3313,卫龙系列最难吃的了吧，特别咸，好难吃好难吃,NULL;NULL;NULL;,难吃;咸;难吃;,-1;-1;-1;
3314,我的发票呢，为什么不给我发票，我的电子发票，你们这么帮偷漏税的。,,,
3315,很好吃，就是价格高，量少,NULL;价格;NULL;,很好;高;量少;,1;1;-1;
3316,东西还不错，不过比上次的更淡一点！,东西;NULL;,不错;淡;,1;-1;
3317,没收到货，没收到货，没收到货，快递员联系不上，就确认收货了？？？,,,
